Instance,Type,Name,ID
NHMIS Instance,NHMIS instance data element operands,HMIS ISS visit gov in-ch,o4NSxSAlNu1
NHMIS Instance,NHMIS instance data element operands,HMIS monitoring visit gov in-ch,eDxu63ZVYcq
NHMIS Instance,NHMIS instance data element operands,HMIS HCWs Prov services,ZTw34mTN1sT
NHMIS Instance,NHMIS instance data element operands,HMIS HCWs newly trained,fkRAyA1sVOA
NHMIS Instance,NHMIS instance data element operands,HMIS HCWs re-trained,prnmsgvsNX8
NHMIS Instance,NHMIS instance data element operands,HMIS HCWs PPM trained,FzQNQnhyAEV
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) OPD, 0-28 Days",eggTtGP9OBT.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) OPD, 1-11 Months",eggTtGP9OBT.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) OPD, 12-59 Months",eggTtGP9OBT.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) OPD, 5-9 Years",eggTtGP9OBT.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) OPD, 10-19 Years",eggTtGP9OBT.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) OPD, 20-40 years",eggTtGP9OBT.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) OPD, >40 Years",eggTtGP9OBT.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) IPD, 0-28 Days",eggTtGP9OBT.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) IPD, 1-11 Months",eggTtGP9OBT.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) IPD, 12-59 Months",eggTtGP9OBT.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) IPD, 5-9 Years",eggTtGP9OBT.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) IPD, 10-19 Years",eggTtGP9OBT.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) IPD, 20-40 years",eggTtGP9OBT.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) IPD, >40 Years",eggTtGP9OBT.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) Death, 0-28 Days",eggTtGP9OBT.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) Death, 1-11 Months",eggTtGP9OBT.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) Death, 12-59 Months",eggTtGP9OBT.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) Death, 5-9 Years",eggTtGP9OBT.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) Death, 10-19 Years",eggTtGP9OBT.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) Death, 20-40 years",eggTtGP9OBT.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Human African Trypanosomiasis (HAT) Death, >40 Years",eggTtGP9OBT.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Hypertension OPD, 0-28 Days",s13adYBalV1.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Hypertension OPD, 1-11 Months",s13adYBalV1.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Hypertension OPD, 12-59 Months",s13adYBalV1.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Hypertension OPD, 5-9 Years",s13adYBalV1.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Hypertension OPD, 10-19 Years",s13adYBalV1.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Hypertension OPD, 20-40 years",s13adYBalV1.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Hypertension OPD, >40 Years",s13adYBalV1.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Hypertension IPD, 0-28 Days",s13adYBalV1.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Hypertension IPD, 1-11 Months",s13adYBalV1.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Hypertension IPD, 12-59 Months",s13adYBalV1.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Hypertension IPD, 5-9 Years",s13adYBalV1.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Hypertension IPD, 10-19 Years",s13adYBalV1.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Hypertension IPD, 20-40 years",s13adYBalV1.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Hypertension IPD, >40 Years",s13adYBalV1.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Hypertension Death, 0-28 Days",s13adYBalV1.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Hypertension Death, 1-11 Months",s13adYBalV1.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Hypertension Death, 12-59 Months",s13adYBalV1.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Hypertension Death, 5-9 Years",s13adYBalV1.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Hypertension Death, 10-19 Years",s13adYBalV1.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Hypertension Death, 20-40 years",s13adYBalV1.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Hypertension Death, >40 Years",s13adYBalV1.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,Ice packs (0.3/0.4L) Functional,bsaHIZ3wT91.pp11He3ftyD
NHMIS Instance,NHMIS instance data element operands,Ice packs (0.3/0.4L) Non Functional,bsaHIZ3wT91.nPq8x7eghMR
NHMIS Instance,NHMIS instance data element operands,IMCI Services offered,OzzAfRnhGAu
NHMIS Instance,NHMIS instance data element operands,Imm Disease Notif done,Kg8bdf0ubeX
NHMIS Instance,NHMIS instance data element operands,Immunised fully <1- fmale,NVDpTyjeEY0
NHMIS Instance,NHMIS instance data element operands,Immunised fully <1 - male,bZmzE8KYlfs
NHMIS Instance,NHMIS instance data element operands,Implant,DiXDJRmPwfh
NHMIS Instance,NHMIS instance data element operands,"Inactivated Polio Vaccine (IPV) <1y, Fixed",O5xIv3B9nVt.Knva5F6vpNi
NHMIS Instance,NHMIS instance data element operands,"Inactivated Polio Vaccine (IPV) <1y, Outreach",O5xIv3B9nVt.Jf7HweYFAFM
NHMIS Instance,NHMIS instance data element operands,"Inactivated Polio Vaccine (IPV) >1y, Fixed",O5xIv3B9nVt.X09n3qxT4ol
NHMIS Instance,NHMIS instance data element operands,"Inactivated Polio Vaccine (IPV) >1y, Outreach",O5xIv3B9nVt.buq6m3bCd4y
NHMIS Instance,NHMIS instance data element operands,Referred for FP - ART ref Male,VrSopGk6j9I.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Referred for FP - ART ref Female,VrSopGk6j9I.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Referred for FP - HCT,OhtYDDvpHW8
NHMIS Instance,NHMIS instance data element operands,Individual referred for FP from HCT Male,J08AReLicRG.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Individual referred for FP from HCT Female,J08AReLicRG.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Referred for FP - PMTCT,qQcxmSkuWsL
NHMIS Instance,NHMIS instance data element operands,Indv >= U_Malaria -fmale,Vq5HpRRdSdV
NHMIS Instance,NHMIS instance data element operands,Indv >= U_Malaria - male,MYdgKzkluDv
NHMIS Instance,NHMIS instance data element operands,indv >= U_MLR ACT - fmale,QglbXvycwa3
NHMIS Instance,NHMIS instance data element operands,indv >= U_MLR ACT - male,JOeBWDoEy82
NHMIS Instance,NHMIS instance data element operands,Individual screened TB,QWnJBhQaLsc
NHMIS Instance,NHMIS instance data element operands,Individual TB score 1+,oc3Er8yoYGj
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Male, <2 years",tWA5LguMEWQ.Ki1erA1z0OC
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Male, 2-14 years",tWA5LguMEWQ.Jf6vxgk5vYK
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Male, 15-19 years",tWA5LguMEWQ.dXt0XgalFr8
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Male, 20-24 years",tWA5LguMEWQ.GJmOssyKE57
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Male, 25-49 years",tWA5LguMEWQ.WmfP6HKo80k
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Male, 50+ years",tWA5LguMEWQ.tY2NBI2ktmI
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Female, <2 years",tWA5LguMEWQ.JBmlANT4haY
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Female, 2-14 years",tWA5LguMEWQ.LyFgvClDedr
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Female, 15-19 years",tWA5LguMEWQ.NcQKIFXkeP6
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Female, 20-24 years",tWA5LguMEWQ.DSZsyzD98M0
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Female, 25-49 years",tWA5LguMEWQ.ZQ58Cut0jlY
NHMIS Instance,NHMIS instance data element operands,"HIV - Coun , test results Female, 50+ years",tWA5LguMEWQ.ZJqNAlUvE2D
NHMIS Instance,NHMIS instance data element operands,Individuals reached with messages on LLIN,AK2ReXd8uEI
NHMIS Instance,NHMIS instance data element operands,messages on prompt treatment for children under 5,PIwju3LwZ7k
NHMIS Instance,NHMIS instance data element operands,TB treatment -HIV unknown,Qw7rPnbBc7I
NHMIS Instance,NHMIS instance data element operands,TB treatment - HIV +ve,OLRzwnbe9wZ
NHMIS Instance,NHMIS instance data element operands,"HIV positive Male, <2 years",tAl9tq0V8r4.Ki1erA1z0OC
NHMIS Instance,NHMIS instance data element operands,"HIV positive Male, 2-14 years",tAl9tq0V8r4.Jf6vxgk5vYK
NHMIS Instance,NHMIS instance data element operands,"HIV positive Male, 15-19 years",tAl9tq0V8r4.dXt0XgalFr8
NHMIS Instance,NHMIS instance data element operands,"HIV positive Male, 20-24 years",tAl9tq0V8r4.GJmOssyKE57
NHMIS Instance,NHMIS instance data element operands,"HIV positive Male, 25-49 years",tAl9tq0V8r4.WmfP6HKo80k
NHMIS Instance,NHMIS instance data element operands,"HIV positive Male, 50+ years",tAl9tq0V8r4.tY2NBI2ktmI
NHMIS Instance,NHMIS instance data element operands,"HIV positive Female, <2 years",tAl9tq0V8r4.JBmlANT4haY
NHMIS Instance,NHMIS instance data element operands,"HIV positive Female, 2-14 years",tAl9tq0V8r4.LyFgvClDedr
NHMIS Instance,NHMIS instance data element operands,"HIV positive Female, 15-19 years",tAl9tq0V8r4.NcQKIFXkeP6
NHMIS Instance,NHMIS instance data element operands,"HIV positive Female, 20-24 years",tAl9tq0V8r4.DSZsyzD98M0
NHMIS Instance,NHMIS instance data element operands,"HIV positive Female, 25-49 years",tAl9tq0V8r4.ZQ58Cut0jlY
NHMIS Instance,NHMIS instance data element operands,"HIV positive Female, 50+ years",tAl9tq0V8r4.ZJqNAlUvE2D
NHMIS Instance,NHMIS instance data element operands,Infant tested HIV+ at 18mths (Rapid) Male,VB7MsAjV27d.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Infant tested HIV+ at 18mths (Rapid) Female,VB7MsAjV27d.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Infant started ARV 72hrs Male,co81p7Yf9Zq.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Infant started ARV 72hrs Female,co81p7Yf9Zq.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Inf started cotr >2mths Male,sOl5b4pvqGM.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Inf started cotr >2mths Female,sOl5b4pvqGM.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Infant started cotr 2mths Male,aqHUXLeaG9a.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Infant started cotr 2mths Female,aqHUXLeaG9a.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Inf HIV+ tested >2 mths Male,rRQVq9KqD2Q.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Inf HIV+ tested >2 mths Female,rRQVq9KqD2Q.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Infants HIV+ rapid 18mths Male,xBs4hUtLbAC.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Infants HIV+ rapid 18mths Female,xBs4hUtLbAC.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Inf HIV+ tested in 2 mths Male,HwYk1nwIXgm.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Inf HIV+ tested in 2 mths Female,HwYk1nwIXgm.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Influenza like illness,VHH8aVRdCOx
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 IPD, 0-28 Days",PLkaIREYvsX.HDK4nLenuUU
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 IPD, 1-11 Months",PLkaIREYvsX.jV0pyrJxgqH
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 IPD, 12-59 Months",PLkaIREYvsX.t4f0TEXiNZh
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 IPD, 5-9 Years",PLkaIREYvsX.pUOUIYzkzMM
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 IPD, 10-19 Years",PLkaIREYvsX.MNBKbxFrO33
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 IPD, 20-40 years",PLkaIREYvsX.WFR6XRInFEv
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 IPD, >40 Years",PLkaIREYvsX.klVKW2WxVmY
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 OPD, 0-28 Days",PLkaIREYvsX.Q6dYYy8kOHd
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 OPD, 1-11 Months",PLkaIREYvsX.ZDqPytCjmE1
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 OPD, 12-59 Months",PLkaIREYvsX.sDByYFADKr3
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 OPD, 5-9 Years",PLkaIREYvsX.vlGzYO8W0mk
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 OPD, 10-19 Years",PLkaIREYvsX.DpSlE4pq3Z5
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 OPD, 20-40 years",PLkaIREYvsX.A4CjtbuM1sV
NHMIS Instance,NHMIS instance data element operands,"Influenza A/H1N1 OPD, >40 Years",PLkaIREYvsX.kpZlkK6TBdU
NHMIS Instance,NHMIS instance data element operands,Influenza A/H1N1 Death(IDSR),qD1UjXDWv0Z
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1 Death 0-28 Days,BRtVAXO883l.U737jVmzYgv
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1 Death 1-11 Months,BRtVAXO883l.VlWmiRBgNCd
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1 Death 12-59 Months,BRtVAXO883l.KfPJ0FXLcXB
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1 Death 5-9 Years,BRtVAXO883l.LjZO61ZHOTs
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1 Death 10-19 Years,BRtVAXO883l.Z5TLh4NJqkc
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1 Death 20-40 years,BRtVAXO883l.d9FD3DV16NC
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1 Death >40 Years,BRtVAXO883l.Rym3NiW8Kzq
NHMIS Instance,NHMIS instance data element operands,Influenza A/H5N1(IDSR),C6Cf0VCqfMe
NHMIS Instance,NHMIS instance data element operands,Injectables prescribed,KVQAr2f7Ru2
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) OPD, 0-28 Days",BbGFlKJn8UB.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) OPD, 1-11 Months",BbGFlKJn8UB.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) OPD, 12-59 Months",BbGFlKJn8UB.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) OPD, 5-9 Years",BbGFlKJn8UB.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) OPD, 10-19 Years",BbGFlKJn8UB.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) OPD, 20-40 years",BbGFlKJn8UB.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) OPD, >40 Years",BbGFlKJn8UB.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) IPD, 0-28 Days",BbGFlKJn8UB.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) IPD, 1-11 Months",BbGFlKJn8UB.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) IPD, 12-59 Months",BbGFlKJn8UB.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) IPD, 5-9 Years",BbGFlKJn8UB.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) IPD, 10-19 Years",BbGFlKJn8UB.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) IPD, 20-40 years",BbGFlKJn8UB.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) IPD, >40 Years",BbGFlKJn8UB.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) Death, 0-28 Days",BbGFlKJn8UB.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) Death, 1-11 Months",BbGFlKJn8UB.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) Death, 12-59 Months",BbGFlKJn8UB.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) Death, 5-9 Years",BbGFlKJn8UB.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) Death, 10-19 Years",BbGFlKJn8UB.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) Death, 20-40 years",BbGFlKJn8UB.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Injuries (Road Traffic Accident) Death, >40 Years",BbGFlKJn8UB.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Male, 0-28 days",wGPpop3rz7i.y89wa2aI18G
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Male, 29d - 11 months",wGPpop3rz7i.thjAejMEOxw
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Male, 12-59 months",wGPpop3rz7i.PCcBygZah1M
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Male, 5-9 years",wGPpop3rz7i.wehRVZzJeTo
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Male, 10-19 years",wGPpop3rz7i.jFsFWDfsFdx
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Male, 20 years and above",wGPpop3rz7i.Fftxx8lnql6
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Female, 0-28 days",wGPpop3rz7i.EeOmMSob3uj
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Female, 29d - 11 months",wGPpop3rz7i.CyyxhwJfSMe
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Female, 12-59 months",wGPpop3rz7i.R2LOEyK3TtS
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Female, 5-9 years",wGPpop3rz7i.m3EvtIPSz46
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Female, 10-19 years",wGPpop3rz7i.Jy8lok2W79N
NHMIS Instance,NHMIS instance data element operands,"Inpatient Admissions Female, 20 years and above",wGPpop3rz7i.tDh7j9enzMZ
NHMIS Instance,NHMIS instance data element operands,Inpatient Care provided,hGXsPpJuEAq
NHMIS Instance,NHMIS instance data element operands,Inpatient care service offered,wRO8OFKg9JT
NHMIS Instance,NHMIS instance data element operands,Inpat days Total,pePmO4bmizN
NHMIS Instance,NHMIS instance data element operands,Inpat discharges - total,jE6e5ftmgvL
NHMIS Instance,NHMIS instance data element operands,Data only to satisfy higher authorities,Y3Nra9Tu5ks
NHMIS Instance,NHMIS instance data element operands,State Staff allocated specific LGAs to manage,zI77XXiw50x
NHMIS Instance,NHMIS instance data element operands,Items dispensed,zLpSXABtg2k
